Season,Week,Tm_name,Date,Win,OT,Home,Opp_Name,Tm_Pts,Opp_Pts,Spread,Total,Actual_Total,Div_Game
2016,15,MIA,17-Dec,1,0,0,NYJ,34,13,-2.5,40,47,2
2016,16,MIA,24-Dec,1,1,0,BUF,34,31,4.5,44.5,65,2
2016,17,MIA,1-Jan,0,0,1,NWE,14,35,7.5,47,49,2
2016,1,MIN,11-Sep,1,0,0,OTI,25,16,-2.5,40,41,0
2016,2,MIN,18-Sep,1,0,1,GNB,17,14,1.5,43,31,1
2016,3,MIN,25-Sep,1,0,0,CAR,22,10,6,43,32,0
2016,4,MIN,3-Oct,1,0,1,NYG,24,10,-3.5,42.5,34,0
2016,5,MIN,9-Oct,1,0,1,HTX,31,13,-6,39,44,0
2016,7,MIN,23-Oct,0,0,0,PHI,10,21,-3,39,31,0
2016,8,MIN,31-Oct,0,0,0,CHI,10,20,-4.5,39.5,30,1
2016,9,MIN,6-Nov,0,1,1,DET,16,22,-4.5,42.5,38,1
2016,10,MIN,13-Nov,0,0,0,WAS,20,26,2.5,42,46,0
2016,11,MIN,20-Nov,1,0,1,CRD,30,24,-2,39.5,54,0
2016,12,MIN,24-Nov,0,0,0,DET,13,16,1.5,42,29,2
2016,13,MIN,1-Dec,0,0,1,DAL,15,17,3,43.5,32,0
2016,14,MIN,11-Dec,1,0,0,JAX,25,16,-3,38,41,0
2016,15,MIN,18-Dec,0,0,1,CLT,6,34,-5,44.5,40,0
2016,16,MIN,24-Dec,0,0,0,GNB,25,38,6,44.5,63,2
2016,17,MIN,1-Jan,1,0,1,CHI,38,10,-6,44,48,2
2016,1,NWE,11-Sep,1,0,0,CRD,23,21,9,44.5,44,0
2016,2,NWE,18-Sep,1,0,1,MIA,31,24,-5.5,42,55,1
2016,3,NWE,22-Sep,1,0,1,HTX,27,0,0,38.5,27,0
2016,4,NWE,2-Oct,0,0,1,BUF,0,16,-3.5,41,16,1
2016,5,NWE,9-Oct,1,0,0,CLE,33,13,-10,47.5,46,0
2016,6,NWE,16-Oct,1,0,1,CIN,35,17,-7.5,48,52,0
2016,7,NWE,23-Oct,1,0,0,PIT,27,16,-7.5,49,43,0
2016,8,NWE,30-Oct,1,0,0,BUF,41,25,-5.5,48,66,2
2016,10,NWE,13-Nov,0,0,1,SEA,24,31,-7.5,49.5,55,0
2016,11,NWE,20-Nov,1,0,0,SFO,30,17,-10.5,51.5,47,0
2016,12,NWE,27-Nov,1,0,0,NYJ,22,17,-8.5,48,39,1
2016,13,NWE,4-Dec,1,0,1,RAM,26,10,-13,44.5,36,0
2016,14,NWE,12-Dec,1,0,1,RAV,30,23,-6,45,53,0
2016,15,NWE,18-Dec,1,0,0,DEN,16,3,-3,43,19,0
2016,16,NWE,24-Dec,1,0,1,NYJ,41,3,-17,45,44,2
2016,17,NWE,1-Jan,1,0,0,MIA,35,14,-7.5,47,49,2
2016,1,NOR,11-Sep,0,0,1,RAI,34,35,-2.5,50,69,0
2016,2,NOR,18-Sep,0,0,0,NYG,13,16,3.5,54,29,0
2016,3,NOR,26-Sep,0,0,1,ATL,32,45,-2.5,54,77,1
2016,4,NOR,2-Oct,1,0,0,SDG,35,34,3.5,54,69,0
2016,6,NOR,16-Oct,1,0,1,CAR,41,38,2.5,53.5,79,1
2016,7,NOR,23-Oct,0,0,0,KAN,21,27,7,51.5,48,0
2016,8,NOR,30-Oct,1,0,1,SEA,25,20,1,50,45,0
2016,9,NOR,6-Nov,1,0,0,SFO,41,23,-5,53,64,0
2016,10,NOR,13-Nov,0,0,1,DEN,23,25,-3,50,48,0
2016,11,NOR,17-Nov,0,0,0,CAR,20,23,3.5,52.5,43,2
2016,12,NOR,27-Nov,1,0,1,RAM,49,21,-8,45,70,0
2016,13,NOR,4-Dec,0,0,1,DET,13,28,-6.5,53,41,0
2016,14,NOR,11-Dec,0,0,0,TAM,11,16,2,52,27,1
2016,15,NOR,18-Dec,1,0,0,CRD,48,41,3,48.5,89,0
2016,16,NOR,24-Dec,1,0,1,TAM,31,24,-3,53,55,2
2016,17,NOR,1-Jan,0,0,0,ATL,32,38,7.5,58.5,70,2
2016,1,NYG,11-Sep,1,0,0,DAL,20,19,1,47.5,39,1
2016,2,NYG,18-Sep,1,0,1,NOR,16,13,-3.5,54,29,0
2016,3,NYG,25-Sep,0,0,1,WAS,27,29,-3.5,47,56,1
2016,4,NYG,3-Oct,0,0,0,MIN,10,24,3.5,42.5,34,0
2016,5,NYG,9-Oct,0,0,0,GNB,16,23,7,49,39,0
2016,6,NYG,16-Oct,1,0,1,RAV,27,23,-3.5,42.5,50,0
2016,7,NYG,23-Oct,1,0,0,RAM,17,10,-2.5,44.5,27,0
2016,9,NYG,6-Nov,1,0,1,PHI,28,23,-3,42.5,51,1
2016,10,NYG,14-Nov,1,0,1,CIN,21,20,1,49.5,41,0
2016,11,NYG,20-Nov,1,0,1,CHI,22,16,-7,41.5,38,0
2016,12,NYG,27-Nov,1,0,0,CLE,27,13,-6.5,46.5,40,0
2016,13,NYG,4-Dec,0,0,0,PIT,14,24,6.5,49.5,38,0
2016,14,NYG,11-Dec,1,0,1,DAL,10,7,3.5,47,17,2
2016,15,NYG,18-Dec,1,0,1,DET,17,6,-4,42.5,23,0
2016,16,NYG,22-Dec,0,0,0,PHI,19,24,1.5,42.5,43,2
2016,17,NYG,1-Jan,1,0,0,WAS,19,10,9,47.5,29,2
2016,1,NYJ,11-Sep,0,0,1,CIN,22,23,-1,42,45,0
2016,2,NYJ,15-Sep,1,0,0,BUF,37,31,1,40.5,68,1
2016,3,NYJ,25-Sep,0,0,0,KAN,3,24,3,44.5,27,0
2016,4,NYJ,2-Oct,0,0,1,SEA,17,27,1,40,44,0
2016,5,NYJ,9-Oct,0,0,0,PIT,13,31,10,50,44,0
2016,6,NYJ,17-Oct,0,0,0,CRD,3,28,7,45.5,31,0
2016,7,NYJ,23-Oct,1,0,1,RAV,24,16,-2.5,40,40,0
2016,8,NYJ,30-Oct,1,0,0,CLE,31,28,-2.5,45.5,59,0
2016,9,NYJ,6-Nov,0,0,0,MIA,23,27,3.5,45,50,1
2016,10,NYJ,13-Nov,0,0,1,RAM,6,9,1,39,15,0
2016,12,NYJ,27-Nov,0,0,1,NWE,17,22,8.5,48,39,1
2016,13,NYJ,5-Dec,0,0,1,CLT,10,41,-1,48.5,51,0
2016,14,NYJ,11-Dec,1,1,0,SFO,23,17,3,42.5,40,0
2016,15,NYJ,17-Dec,0,0,1,MIA,13,34,2.5,40,47,2
2016,16,NYJ,24-Dec,0,0,0,NWE,3,41,17,45,44,2
2016,17,NYJ,1-Jan,1,0,1,BUF,30,10,3.5,43,40,2
2016,1,PHI,11-Sep,1,0,1,CLE,29,10,-4,41.5,39,0
2016,2,PHI,19-Sep,1,0,0,CHI,29,14,3,42.5,43,0
2016,3,PHI,25-Sep,1,0,1,PIT,34,3,3.5,46.5,37,0
2016,5,PHI,9-Oct,0,0,0,DET,23,24,-3.5,46,47,0
2016,6,PHI,16-Oct,0,0,0,WAS,20,27,-3,45,47,1
2016,7,PHI,23-Oct,1,0,1,MIN,21,10,3,39,31,0
2016,8,PHI,30-Oct,0,1,0,DAL,23,29,5,44,52,1
2016,9,PHI,6-Nov,0,0,0,NYG,23,28,3,42.5,51,1
2016,10,PHI,13-Nov,1,0,1,ATL,24,15,-2,48.5,39,0
2016,11,PHI,20-Nov,0,0,0,SEA,15,26,6.5,42.5,41,0
2016,12,PHI,28-Nov,0,0,1,GNB,13,27,-4,47,40,0
2016,13,PHI,4-Dec,0,0,0,CIN,14,32,2,42,46,0
2016,14,PHI,11-Dec,0,0,1,WAS,22,27,2,48.5,49,2
2016,15,PHI,18-Dec,0,0,0,RAV,26,27,5,41,53,0
2016,16,PHI,22-Dec,1,0,1,NYG,24,19,-1.5,42.5,43,2
2016,17,PHI,1-Jan,1,0,1,DAL,27,13,-6.5,44,40,2
2016,1,PIT,12-Sep,1,0,0,WAS,38,16,-2.5,49,54,0
2016,2,PIT,18-Sep,1,0,1,CIN,24,16,-3,48,40,1
2016,3,PIT,25-Sep,0,0,0,PHI,3,34,-3.5,46.5,37,0
2016,4,PIT,2-Oct,1,0,1,KAN,43,14,-3,48,57,0
2016,5,PIT,9-Oct,1,0,1,NYJ,31,13,-10,50,44,0
2016,6,PIT,16-Oct,0,0,0,MIA,15,30,-7.5,49.5,45,0
2016,7,PIT,23-Oct,0,0,1,NWE,16,27,7.5,49,43,0
2016,9,PIT,6-Nov,0,0,0,RAV,14,21,-3.5,46,35,1
2016,10,PIT,13-Nov,0,0,1,DAL,30,35,-3,50.5,65,0
2016,11,PIT,20-Nov,1,0,0,CLE,24,9,-8,45.5,33,1
2016,12,PIT,24-Nov,1,0,0,CLT,28,7,-8,50,35,0
2016,13,PIT,4-Dec,1,0,1,NYG,24,14,-6.5,49.5,38,0
2016,14,PIT,11-Dec,1,0,0,BUF,27,20,-1,45.5,47,0
2016,15,PIT,18-Dec,1,0,0,CIN,24,20,-3,45.5,44,2
2016,16,PIT,25-Dec,1,0,1,RAV,31,27,-5.5,46.5,58,2
2016,17,PIT,1-Jan,1,1,1,CLE,27,24,-3,41.5,51,2
2016,1,SEA,11-Sep,1,0,1,MIA,12,10,-10.5,43.5,22,0
2016,2,SEA,18-Sep,0,0,0,RAM,3,9,-5.5,38,12,1
2016,3,SEA,25-Sep,1,0,1,SFO,37,18,-10.5,42,55,1
2016,4,SEA,2-Oct,1,0,0,NYJ,27,17,-1,40,44,0
2016,6,SEA,16-Oct,1,0,1,ATL,26,24,-7,45.5,50,0
2016,7,SEA,23-Oct,0,1,0,CRD,6,6,2.5,43,12,1
2016,8,SEA,30-Oct,0,0,0,NOR,20,25,-1,50,45,0
2016,9,SEA,7-Nov,1,0,1,BUF,31,25,-5.5,43.5,56,0
2016,10,SEA,13-Nov,1,0,0,NWE,31,24,7.5,49.5,55,0
2016,11,SEA,20-Nov,1,0,1,PHI,26,15,-6.5,42.5,41,0
2016,12,SEA,27-Nov,0,0,0,TAM,5,14,-5,46,19,0
2016,13,SEA,4-Dec,1,0,1,CAR,40,7,-8,43.5,47,0
2016,14,SEA,11-Dec,0,0,0,GNB,10,38,-3,47,48,0
2016,15,SEA,15-Dec,1,0,1,RAM,24,3,-15,39.5,27,2
2016,16,SEA,24-Dec,0,0,1,CRD,31,34,-9,43.5,65,2
2016,17,SEA,1-Jan,1,0,0,SFO,25,23,-11.5,45,48,2
2016,1,SFO,12-Sep,1,0,1,RAM,28,0,2.5,43,28,1
2016,2,SFO,18-Sep,0,0,0,CAR,27,46,12,44.5,73,0
2016,3,SFO,25-Sep,0,0,0,SEA,18,37,10.5,42,55,1
2016,4,SFO,2-Oct,0,0,1,DAL,17,24,1,44.5,41,0
2016,5,SFO,6-Oct,0,0,1,CRD,21,33,3.5,42.5,54,1
2016,6,SFO,16-Oct,0,0,0,BUF,16,45,7.5,44,61,0
2016,7,SFO,23-Oct,0,0,1,TAM,17,34,-1,45,51,0
2016,9,SFO,6-Nov,0,0,1,NOR,23,41,5,53,64,0
2016,10,SFO,13-Nov,0,0,0,CRD,20,23,13.5,46.5,43,2
2016,11,SFO,20-Nov,0,0,1,NWE,17,30,10.5,51.5,47,0
2016,12,SFO,27-Nov,0,0,0,MIA,24,31,7.5,44.5,55,0
2016,13,SFO,4-Dec,0,0,0,CHI,6,26,0,44,32,0
2016,14,SFO,11-Dec,0,1,1,NYJ,17,23,-3,42.5,40,0
2016,15,SFO,18-Dec,0,0,0,ATL,13,41,13.5,51.5,54,0
2016,16,SFO,24-Dec,1,0,0,RAM,22,21,6,39.5,43,2
2016,17,SFO,1-Jan,0,0,1,SEA,23,25,11.5,45,48,2
2016,1,TAM,11-Sep,1,0,0,ATL,31,24,2.5,46.5,55,1
2016,2,TAM,18-Sep,0,0,0,CRD,7,40,7.5,49.5,47,0
2016,3,TAM,25-Sep,0,0,1,RAM,32,37,-3.5,40.5,69,0
2016,4,TAM,2-Oct,0,0,1,DEN,7,27,3.5,43,34,0
2016,5,TAM,10-Oct,1,0,0,CAR,17,14,6,46.5,31,1
2016,7,TAM,23-Oct,1,0,0,SFO,34,17,1,45,51,0
2016,8,TAM,30-Oct,0,1,1,RAI,24,30,-1,48,54,0
2016,9,TAM,3-Nov,0,0,1,ATL,28,43,4.5,49,71,2
2016,10,TAM,13-Nov,1,0,1,CHI,36,10,2.5,45,46,0
2016,11,TAM,20-Nov,1,0,0,KAN,19,17,7,45,36,0
2016,12,TAM,27-Nov,1,0,1,SEA,14,5,5,46,19,0
2016,13,TAM,4-Dec,1,0,0,SDG,28,21,3.5,49,49,0
2016,14,TAM,11-Dec,1,0,1,NOR,16,11,-2,52,27,1
2016,15,TAM,18-Dec,0,0,0,DAL,20,26,7,47.5,46,0
2016,16,TAM,24-Dec,0,0,0,NOR,24,31,3,53,55,2
2016,17,TAM,1-Jan,1,0,1,CAR,17,16,-3,44.5,33,2
2016,1,OTI,11-Sep,0,0,1,MIN,16,25,2.5,40,41,0
2016,2,OTI,18-Sep,1,0,0,DET,16,15,6,48,31,0
2016,3,OTI,25-Sep,0,0,1,RAI,10,17,1.5,47,27,0
2016,4,OTI,2-Oct,0,0,0,HTX,20,27,4,40,47,1
2016,5,OTI,9-Oct,1,0,0,MIA,30,17,2.5,44.5,47,0
2016,6,OTI,16-Oct,1,0,1,CLE,28,26,-7.5,44.5,54,0
2016,7,OTI,23-Oct,0,0,1,CLT,26,34,-4,48,60,1
2016,8,OTI,27-Oct,1,0,1,JAX,36,22,-3,43.5,58,1
2016,9,OTI,6-Nov,0,0,0,SDG,35,43,3.5,47.5,78,0
2016,10,OTI,13-Nov,1,0,1,GNB,47,25,3,48.5,72,0
2016,11,OTI,20-Nov,0,0,0,CLT,17,24,3,53.5,41,2
2016,12,OTI,27-Nov,1,0,0,CHI,27,21,-6.5,41.5,48,0
2016,14,OTI,11-Dec,1,0,1,DEN,13,10,-2,44,23,0
2016,15,OTI,18-Dec,1,0,0,KAN,19,17,6,43,36,0
2016,16,OTI,24-Dec,0,0,0,JAX,17,38,-4,44,55,2
2016,17,OTI,1-Jan,1,0,1,HTX,24,17,-3,41.5,41,2
2016,1,WAS,12-Sep,0,0,1,PIT,16,38,2.5,49,54,0
2016,2,WAS,18-Sep,0,0,1,DAL,23,27,-3.5,47,50,1
2016,3,WAS,25-Sep,1,0,0,NYG,29,27,3.5,47,56,1
2016,4,WAS,2-Oct,1,0,1,CLE,31,20,-7.5,48,51,0
2016,5,WAS,9-Oct,1,0,0,RAV,16,10,4,44.5,26,0
2016,6,WAS,16-Oct,1,0,1,PHI,27,20,3,45,47,1
2016,7,WAS,23-Oct,0,0,0,DET,17,20,-1,50,37,0
2016,8,WAS,30-Oct,0,1,0,CIN,27,27,3,49,54,0
2016,10,WAS,13-Nov,1,0,1,MIN,26,20,-2.5,42,46,0
2016,11,WAS,20-Nov,1,0,1,GNB,42,24,-3,48,66,0
2016,12,WAS,24-Nov,0,0,0,DAL,26,31,5.5,53,57,2
2016,13,WAS,4-Dec,0,0,0,CRD,23,31,2.5,48.5,54,0
2016,14,WAS,11-Dec,1,0,0,PHI,27,22,-2,48.5,49,2
2016,15,WAS,19-Dec,0,0,1,CAR,15,26,-7,50.5,41,0
2016,16,WAS,24-Dec,1,0,0,CHI,41,21,-3,49,62,0
2016,17,WAS,1-Jan,0,0,1,NYG,10,19,-9,47.5,29,2
2017,1,CRD,10-Sep,0,0,0,DET,23,35,-2.5,48.5,58,0
2017,2,CRD,17-Sep,1,1,0,CLT,16,13,-7,44,29,0
2017,3,CRD,25-Sep,0,0,1,DAL,17,28,3,46.5,45,0
2017,4,CRD,1-Oct,1,1,1,SFO,18,15,-6,43,33,1
2017,5,CRD,8-Oct,0,0,0,PHI,7,34,6,45,41,0
2017,6,CRD,15-Oct,1,0,1,TAM,38,33,2.5,46.5,71,0
2017,7,CRD,22-Oct,0,0,0,RAM,0,33,3,45.5,33,1
2017,9,CRD,5-Nov,1,0,0,SFO,20,10,-2.5,39,30,2
2017,10,CRD,9-Nov,0,0,1,SEA,16,22,6,40,38,1
2017,11,CRD,19-Nov,0,0,0,HTX,21,31,2.5,38,52,0
2017,12,CRD,26-Nov,1,0,1,JAX,27,24,6,37.5,51,0
2017,13,CRD,3-Dec,0,0,1,RAM,16,32,7.5,43,48,2
2017,14,CRD,10-Dec,1,0,1,OTI,12,7,2.5,42,19,0
2017,15,CRD,17-Dec,0,0,0,WAS,15,20,4,40,35,0
2017,16,CRD,24-Dec,1,0,1,NYG,23,0,-3,39,23,0
2017,17,CRD,31-Dec,1,0,0,SEA,26,24,8,38,50,2
2017,1,ATL,10-Sep,1,0,0,CHI,23,17,-6.5,48,40,0
2017,2,ATL,17-Sep,1,0,1,GNB,34,23,-3,55,57,0
2017,3,ATL,24-Sep,1,0,0,DET,30,26,-3,51,56,0
2017,4,ATL,1-Oct,0,0,1,BUF,17,23,-8,48,40,0
2017,6,ATL,15-Oct,0,0,1,MIA,17,20,-14,46,37,0
2017,7,ATL,22-Oct,0,0,0,NWE,7,23,3,56.5,30,0
2017,8,ATL,29-Oct,1,0,0,NYJ,25,20,-6.5,43.5,45,0
2017,9,ATL,5-Nov,0,0,0,CAR,17,20,-3,42,37,1
2017,10,ATL,12-Nov,1,0,1,DAL,27,7,-3.5,49,34,0
2017,11,ATL,20-Nov,1,0,0,SEA,34,31,-1,46,65,0
2017,12,ATL,26-Nov,1,0,1,TAM,34,20,-10.5,47,54,1
2017,13,ATL,3-Dec,0,0,1,MIN,9,14,-2,48.5,23,0
2017,14,ATL,7-Dec,1,0,1,NOR,20,17,-2.5,51.5,37,1
2017,15,ATL,18-Dec,1,0,0,TAM,24,21,-7,49.5,45,2
2017,16,ATL,24-Dec,0,0,0,NOR,13,23,5.5,52,36,2
2017,17,ATL,31-Dec,1,0,1,CAR,22,10,-5,44.5,32,2
2017,1,RAV,10-Sep,1,0,0,CIN,20,0,2.5,41.5,20,1
2017,2,RAV,17-Sep,1,0,1,CLE,24,10,-7.5,39.5,34,1
2017,3,RAV,24-Sep,0,0,0,JAX,7,44,-3,38,51,0
2017,4,RAV,1-Oct,0,0,1,PIT,9,26,3.5,42,35,1
2017,5,RAV,8-Oct,1,0,0,RAI,30,17,3,40.5,47,0
2017,6,RAV,15-Oct,0,1,1,CHI,24,27,-5.5,39.5,51,0
2017,7,RAV,22-Oct,0,0,0,MIN,16,24,5,37.5,40,0
2017,8,RAV,26-Oct,1,0,1,MIA,40,0,-3,38,40,0
2017,9,RAV,5-Nov,0,0,0,OTI,20,23,3,41,43,0
2017,11,RAV,19-Nov,1,0,0,GNB,23,0,-2.5,38.5,23,0
2017,12,RAV,27-Nov,1,0,1,HTX,23,16,-7.5,39.5,39,0
2017,13,RAV,3-Dec,1,0,1,DET,44,20,-2.5,43,64,0
2017,14,RAV,10-Dec,0,0,0,PIT,38,39,6,43,77,2
2017,15,RAV,17-Dec,1,0,0,CLE,27,10,-6.5,42,37,2
2017,16,RAV,23-Dec,1,0,1,CLT,23,16,-13.5,41,39,0
2017,17,RAV,31-Dec,0,0,1,CIN,27,31,-8,40,58,2
2017,1,BUF,10-Sep,1,0,1,NYJ,21,12,-7,42,33,1
2017,2,BUF,17-Sep,0,0,0,CAR,3,9,6.5,43,12,0
2017,3,BUF,24-Sep,1,0,1,DEN,26,16,3.5,40,42,0
2017,4,BUF,1-Oct,1,0,0,ATL,23,17,8,48,40,0
2017,5,BUF,8-Oct,0,0,0,CIN,16,20,3,39,36,0
2017,7,BUF,22-Oct,1,0,1,TAM,30,27,-3,46.5,57,0
2017,8,BUF,29-Oct,1,0,1,RAI,34,14,-2,47,48,0
2017,9,BUF,2-Nov,0,0,0,NYJ,21,34,-3,42,55,2
2017,10,BUF,12-Nov,0,0,1,NOR,10,47,2,48.5,57,0
2017,11,BUF,19-Nov,0,0,0,SDG,24,54,7,41.5,78,0
2017,12,BUF,26-Nov,1,0,0,KAN,16,10,8.5,47,26,0
2017,13,BUF,3-Dec,0,0,1,NWE,3,23,7.5,48.5,26,1
2017,14,BUF,10-Dec,1,1,1,CLT,13,7,-3.5,36.5,20,0
2017,15,BUF,17-Dec,1,0,1,MIA,24,16,-3.5,39.5,40,1
2017,16,BUF,24-Dec,0,0,0,NWE,16,37,11,47.5,53,2
2017,17,BUF,31-Dec,1,0,0,MIA,22,16,-2.5,41.5,38,2
2017,1,CAR,10-Sep,1,0,0,SFO,23,3,-4.5,45.5,26,0
2017,2,CAR,17-Sep,1,0,1,BUF,9,3,-6.5,43,12,0
2017,3,CAR,24-Sep,0,0,1,NOR,13,34,-5,46.5,47,1
2017,4,CAR,1-Oct,1,0,0,NWE,33,30,9,48,63,0
2017,5,CAR,8-Oct,1,0,0,DET,27,24,2,42,51,0
2017,6,CAR,12-Oct,0,0,1,PHI,23,28,-3,44,51,0
2017,7,CAR,22-Oct,0,0,0,CHI,3,17,-2.5,39.5,20,0
2017,8,CAR,29-Oct,1,0,0,TAM,17,3,1.5,46,20,1
2017,9,CAR,5-Nov,1,0,1,ATL,20,17,3,42,37,1
2017,10,CAR,13-Nov,1,0,1,MIA,45,21,-8,38.5,66,0
2017,12,CAR,26-Nov,1,0,0,NYJ,35,27,-5.5,39.5,62,0
2017,13,CAR,3-Dec,0,0,0,NOR,21,31,5.5,48,52,2
2017,14,CAR,10-Dec,1,0,1,MIN,31,24,2.5,40.5,55,0
2017,15,CAR,17-Dec,1,0,1,GNB,31,24,-3,46.5,55,0
2017,16,CAR,24-Dec,1,0,1,TAM,22,19,-10,46.5,41,2
2017,17,CAR,31-Dec,0,0,0,ATL,10,22,5,44.5,32,2
2017,1,CHI,10-Sep,0,0,1,ATL,17,23,6.5,48,40,0
2017,2,CHI,17-Sep,0,0,0,TAM,7,29,7,44,36,0
2017,3,CHI,24-Sep,1,1,1,PIT,23,17,7,43.5,40,0
2017,4,CHI,28-Sep,0,0,0,GNB,14,35,7.5,44,49,1
2017,5,CHI,9-Oct,0,0,1,MIN,17,20,3.5,41,37,1
2017,6,CHI,15-Oct,1,1,0,RAV,27,24,5.5,39.5,51,0
2017,7,CHI,22-Oct,1,0,1,CAR,17,3,2.5,39.5,20,0
2017,8,CHI,29-Oct,0,0,0,NOR,12,20,7.5,46,32,0
2017,10,CHI,12-Nov,0,0,1,GNB,16,23,-4.5,37.5,39,2
2017,11,CHI,19-Nov,0,0,1,DET,24,27,3,41,51,1
2017,12,CHI,26-Nov,0,0,0,PHI,3,31,14,43.5,34,0
2017,13,CHI,3-Dec,0,0,1,SFO,14,15,-2.5,42,29,0
2017,14,CHI,10-Dec,1,0,0,CIN,33,7,6,40.5,40,0
2017,15,CHI,16-Dec,0,0,0,DET,10,20,5,43.5,30,2
2017,16,CHI,24-Dec,1,0,1,CLE,20,3,-5.5,37,23,0
2017,17,CHI,31-Dec,0,0,0,MIN,10,23,13.5,38.5,33,2
2017,1,CIN,10-Sep,0,0,1,RAV,0,20,-2.5,41.5,20,1
2017,2,CIN,14-Sep,0,0,1,HTX,9,13,-5,38,22,0
2017,3,CIN,24-Sep,0,1,0,GNB,24,27,7,47.5,51,0
2017,4,CIN,1-Oct,1,0,0,CLE,31,7,-3,41.5,38,1
2017,5,CIN,8-Oct,1,0,1,BUF,20,16,-3,39,36,0
2017,7,CIN,22-Oct,0,0,0,PIT,14,29,4,40,43,1
2017,8,CIN,29-Oct,1,0,1,CLT,24,23,-11,44,47,0
2017,9,CIN,5-Nov,0,0,0,JAX,7,23,6,38,30,0
2017,10,CIN,12-Nov,0,0,0,OTI,20,24,4.5,40.5,44,0
2017,11,CIN,19-Nov,1,0,0,DEN,20,17,2.5,37.5,37,0
2017,12,CIN,26-Nov,1,0,1,CLE,30,16,-7.5,39,46,2
2017,13,CIN,4-Dec,0,0,1,PIT,20,23,4.5,42.5,43,2
2017,14,CIN,10-Dec,0,0,1,CHI,7,33,-6,40.5,40,0
2017,15,CIN,17-Dec,0,0,0,MIN,7,34,12.5,42.5,41,0
2017,16,CIN,24-Dec,1,0,1,DET,26,17,3.5,43.5,43,0
2017,17,CIN,31-Dec,1,0,0,RAV,31,27,8,40,58,2
2017,1,CLE,10-Sep,0,0,1,PIT,18,21,10,47,39,1
2017,2,CLE,17-Sep,0,0,0,RAV,10,24,7.5,39.5,34,1
2017,3,CLE,24-Sep,0,0,0,CLT,28,31,-1,42,59,0
2017,4,CLE,1-Oct,0,0,1,CIN,7,31,3,41.5,38,1
2017,5,CLE,8-Oct,0,0,1,NYJ,14,17,1.5,41.5,31,0
2017,6,CLE,15-Oct,0,0,0,HTX,17,33,7.5,46,50,0
2017,7,CLE,22-Oct,0,1,1,OTI,9,12,5.5,42.5,21,0
2017,8,CLE,29-Oct,0,0,1,MIN,16,33,11,38.5,49,0
2017,10,CLE,12-Nov,0,0,0,DET,24,38,10.5,42.5,62,0
2017,11,CLE,19-Nov,0,0,1,JAX,7,19,7.5,37,26,0
2017,12,CLE,26-Nov,0,0,0,CIN,16,30,7.5,39,46,2
2017,13,CLE,3-Dec,0,0,0,SDG,10,19,13.5,45,29,0
2017,14,CLE,10-Dec,0,1,1,GNB,21,27,2.5,38.5,48,0
2017,15,CLE,17-Dec,0,0,1,RAV,10,27,6.5,42,37,2
2017,16,CLE,24-Dec,0,0,0,CHI,3,20,5.5,37,23,0
2017,17,CLE,31-Dec,0,0,0,PIT,24,28,5,38.5,52,2
2017,1,DAL,10-Sep,1,0,1,NYG,19,3,-6,46.5,22,1
2017,2,DAL,17-Sep,0,0,0,DEN,17,42,-2.5,44,59,0
2017,3,DAL,25-Sep,1,0,0,CRD,28,17,-3,46.5,45,0
2017,4,DAL,1-Oct,0,0,1,RAM,30,35,-5,51,65,0
2017,5,DAL,8-Oct,0,0,1,GNB,31,35,-2.5,52,66,0
2017,7,DAL,22-Oct,1,0,0,SFO,40,10,-6.5,48,50,0
2017,8,DAL,29-Oct,1,0,0,WAS,33,19,-3,46.5,52,1
2017,9,DAL,5-Nov,1,0,1,KAN,28,17,-2.5,53,45,0
2017,10,DAL,12-Nov,0,0,0,ATL,7,27,3.5,49,34,0
2017,11,DAL,19-Nov,0,0,1,PHI,9,37,6,48,46,1
2017,12,DAL,23-Nov,0,0,1,SDG,6,28,1,46.5,34,0
2017,13,DAL,30-Nov,1,0,1,WAS,38,14,1.5,47,52,2
2017,14,DAL,10-Dec,1,0,0,NYG,30,10,-4,42,40,2
2017,15,DAL,17-Dec,1,0,0,RAI,20,17,-3,46,37,0
2017,16,DAL,24-Dec,0,0,1,SEA,12,21,-4.5,47,33,0
2017,17,DAL,31-Dec,1,0,0,PHI,6,0,-3.5,41,6,2
2017,1,DEN,11-Sep,1,0,1,SDG,24,21,-3,41.5,45,1
2017,2,DEN,17-Sep,1,0,1,DAL,42,17,2.5,44,59,0
2017,3,DEN,24-Sep,0,0,0,BUF,16,26,-3.5,40,42,0
2017,4,DEN,1-Oct,1,0,1,RAI,16,10,-3.5,44,26,1
2017,6,DEN,15-Oct,0,0,1,NYG,10,23,-13.5,37.5,33,0
2017,7,DEN,22-Oct,0,0,0,SDG,0,21,-1,41,21,2
2017,8,DEN,30-Oct,0,0,0,KAN,19,29,7,42,48,1
2017,9,DEN,5-Nov,0,0,0,PHI,23,51,7,41,74,0
2017,10,DEN,12-Nov,0,0,1,NWE,16,41,7,45,57,0
2017,11,DEN,19-Nov,0,0,1,CIN,17,20,-2.5,37.5,37,0
2017,12,DEN,26-Nov,0,0,0,RAI,14,21,3.5,41,35,2
2017,13,DEN,3-Dec,0,0,0,MIA,9,35,-1,41,44,0
2017,14,DEN,10-Dec,1,0,1,NYJ,23,0,1,40.5,23,0
2017,15,DEN,14-Dec,1,0,0,CLT,25,13,-3,40.5,38,0
